target,id,date,flag,user,text
4,2049440208,Fri Jun 05 16:53:05 PDT 2009,NO_QUERY,CrimSin,I only slept until 2 or so...and I feel semi-proud. &lt;3 Hello everyone. Let's all go see Up! 
4,2052514721,Sat Jun 06 00:59:55 PDT 2009,NO_QUERY,NiNAAA__x3,FRESH ! 
0,2260274097,Sat Jun 20 18:57:20 PDT 2009,NO_QUERY,zenkitteh,I think my dad just sent my call to voicemail 
4,1957113982,Thu May 28 23:33:24 PDT 2009,NO_QUERY,biancaislame,"i finally finished the little prince, soo good "
4,2063734794,Sun Jun 07 03:52:05 PDT 2009,NO_QUERY,redcranberi,Pancakes + cupcakes + pie =  No nap + work + tards = &gt;:\
4,1881179934,Fri May 22 03:51:58 PDT 2009,NO_QUERY,jojosoriano,eating at gateway.. 
0,1974943977,Sat May 30 14:07:27 PDT 2009,NO_QUERY,nicnox92,"OK, quite worried about the Jo-boy now. Hasn't been seen since weds apparently. Aw man "
4,1980491342,Sun May 31 06:53:51 PDT 2009,NO_QUERY,mandzzz4,finally sunny 
4,1881097959,Fri May 22 03:35:36 PDT 2009,NO_QUERY,P1Media,"@CatYong88 Thank you! No success without support, comments, suggestions and truths from people like you. So thank you to the media too "
0,2254254787,Sat Jun 20 09:28:01 PDT 2009,NO_QUERY,triiishh,I ate half the tub of ice-cream! I would've finished it off if it wasn't for my parents 
4,2048536303,Fri Jun 05 15:21:36 PDT 2009,NO_QUERY,MarkOOakes,@sarahstanley That's an &quot;I was just thinking of you&quot; purchase 
4,2046387547,Fri Jun 05 12:06:22 PDT 2009,NO_QUERY,rebeccaaa_xD,is off out with Sophie to see if she can hear Take That better ;D  Im THAT bored  or sad. . . .
4,1759274771,Sun May 10 18:51:18 PDT 2009,NO_QUERY,morjana,@alanmccullough Woo-hoo! Congratulations on your Leo Award for 'The Queen!' Well deserved! 
0,1469060525,Tue Apr 07 05:02:24 PDT 2009,NO_QUERY,stalkerh,Wants to be a developer and not a support engineer 
4,2001407032,Tue Jun 02 00:46:59 PDT 2009,NO_QUERY,EmilyEpiphany,Dyed my hair. 
0,2250024091,Fri Jun 19 23:31:40 PDT 2009,NO_QUERY,MOTUG7,Wtf? Weird.. I got home and no one is here. Plus i realized that my whole check is going to pay for tuition  fml
0,2221215576,Thu Jun 18 04:56:43 PDT 2009,NO_QUERY,AdrianRakesh,@kimberlyly that's nice..... i ate toast bread  im lazy to cook... in the middle of the night...
0,2255446597,Sat Jun 20 11:16:30 PDT 2009,NO_QUERY,maxiemadness,"@KissKickKillMe dammit  and i have no money at the moment, so i can't come visit you either :'( fuck...how long are you in S-nÃ¤s? &lt;3&lt;3&lt;3"
4,1685903877,Sun May 03 02:41:56 PDT 2009,NO_QUERY,harry_jerry,@LimeIce hehe....enjoy ur trip n say hi to Nemo from my side! 
4,1967640031,Fri May 29 19:57:04 PDT 2009,NO_QUERY,dansterdavid,@sweetsheilx Yes all sorts of food!!! Coz' we were treated by our Jap-company-buddies 
0,2259736359,Sat Jun 20 18:04:42 PDT 2009,NO_QUERY,magickman1970,must go do some work i guess  back later xxx
0,1760033025,Sun May 10 20:30:34 PDT 2009,NO_QUERY,dama052,thinking about how a random text message from HIM meses with me up 
0,1988689996,Sun May 31 23:05:38 PDT 2009,NO_QUERY,rockmyway,how are people putting progress bars in their lj? i want to do that 
0,2001429407,Tue Jun 02 00:51:29 PDT 2009,NO_QUERY,She_shines92,@Killaya aww that sucks.  I will compare Survivalism from last year (old camera) to it this tour on my new cam... wow. O_o
4,2071366370,Sun Jun 07 19:16:44 PDT 2009,NO_QUERY,meags1324,"aimee, if u get this message ring me tonight home phone (43631384)ily "
0,1827386193,Sun May 17 10:36:03 PDT 2009,NO_QUERY,XoxochXo,The movie was awesome 
0,1678651457,Sat May 02 07:21:04 PDT 2009,NO_QUERY,tanemi358,Morning twitters! Woke up sick 
4,2002034494,Tue Jun 02 02:55:26 PDT 2009,NO_QUERY,LauraCorbieres,"Good morning, (it is for ten more minutes anyway!) Exercised;ellipitical trainer +weights,feeling slightly more cheerful, sun is shining "
0,2227429626,Thu Jun 18 13:11:08 PDT 2009,NO_QUERY,LossiiAngel,Happy 60th Grandad John !!!!!! Happy Birthday Izzy (for tomorrow) !! Sorry Lukey  Luv ya tho 
0,2045030046,Fri Jun 05 10:08:11 PDT 2009,NO_QUERY,ericat13,@centeruniverse realizing why I haven't been seeing all of your replies--you're missing a t in my name :-D sorry about the headache! 
0,2175160452,Mon Jun 15 00:14:24 PDT 2009,NO_QUERY,death616,"@msgoth84 I get sooooo fuckin pissed when i get them...I'm like &quot;Oooo!New followers!   ,  then i see that its the fuckin porno people "
0,1956314583,Thu May 28 21:37:02 PDT 2009,NO_QUERY,emialas,"@RyanSeacrest Hey, still the wrong one "
4,2190043920,Tue Jun 16 01:36:28 PDT 2009,NO_QUERY,rubyku,"@akhilak happy travels, enjoy ur last days in the UK &amp; can't wait to hear about IBJ &amp; Geneva "
4,2062668006,Sat Jun 06 23:55:32 PDT 2009,NO_QUERY,Shoefeen,is home curled up with the Besties 
4,1966894740,Fri May 29 18:35:40 PDT 2009,NO_QUERY,shansgrl,@DJ_Starlight The one chicks profile cracked me up.  Don't read it though...you're under age. 
4,2055524816,Sat Jun 06 09:28:36 PDT 2009,NO_QUERY,sniz,"@Out_Of_Step Ahh don't worry, I'm sure you did better than you fink "
4,1836043640,Mon May 18 07:15:41 PDT 2009,NO_QUERY,DM_Green,"The Kansas City airport is crazy busy...there must be like 500 people here  pace of life, cost of living...that's why I'm moving back..."
4,2065509707,Sun Jun 07 08:44:37 PDT 2009,NO_QUERY,blinkfan13,Am bout 2 go 2 sixflags and ride da new terminator salvation!!  cheeaaaaaa!! Haha &lt;~Luis~&gt;
4,1834131440,Mon May 18 01:45:01 PDT 2009,NO_QUERY,andyrobbo89,@thecosmicpope haha my flight control high score is now 211 
4,1975410555,Sat May 30 15:05:57 PDT 2009,NO_QUERY,AmandaPunaro,"At the Granparents for dinner again, Derek thinks I'm avoiding housework, truth is - only avoiding making dinner and then cleanup.  "
4,1962815861,Fri May 29 11:43:18 PDT 2009,NO_QUERY,TeamOsment,???????????????  @MILEYCYRUS  I VOTE FOR YOU EVERYDAY !!!!!!!AND I KNOW YOU WILL WIN!!!  ?????????????????????????? ????  GOD BLESS
0,2263175855,Sun Jun 21 00:08:18 PDT 2009,NO_QUERY,nicolebuckley,"We have the best girl crew, 90% are here on the west coast...10% are back home--i miss that 10%  @brynnfoley @danielleguizio"
4,1993859686,Mon Jun 01 11:02:31 PDT 2009,NO_QUERY,Kallmebubbles,@cameo1172 LOL Listen here ya little fu**er!  I think your spanx are a little too tight for your britches today!!  
0,2295238026,Tue Jun 23 07:39:59 PDT 2009,NO_QUERY,xiomars,@sudieraeEp I'm sad I didn't get to see you while you were here  maybe next time
4,2189512677,Tue Jun 16 00:12:32 PDT 2009,NO_QUERY,Thomas514,@brainhound You're very right there. Most of the time freedom is limited only by oneself. At least here in America. 
4,2064231707,Sun Jun 07 05:39:19 PDT 2009,NO_QUERY,lrv94,@chrispirillo Nice to see another community challenge 
4,2044814375,Fri Jun 05 09:51:28 PDT 2009,NO_QUERY,MyInnerJuCJuice,@moegreeb While you can rock people's socks off...Cris A. could probably make them disappear and turn into doves! LMAO  Hope you're well! 
0,1824283707,Sun May 17 00:44:23 PDT 2009,NO_QUERY,WildCuddler,"Night y'all. I wish I had a hot muscle boy to cudlde up with, but alas... I'm alone "
0,1686063881,Sun May 03 03:33:56 PDT 2009,NO_QUERY,DJneo,Damm my powerbook only sees 1/2 of the installed ram  not realy power
4,1968352717,Fri May 29 21:15:39 PDT 2009,NO_QUERY,sporty613,@mitchelmusso June 2nd  Can't wait...Think I'll hit Wal-Mart at 12:01am
0,2200922612,Tue Jun 16 19:33:40 PDT 2009,NO_QUERY,kellypromotes,"Milia...on my chin...under my skin...Yuck! 4 of em. Man, is it UGLY. Boo. "
4,1976596611,Sat May 30 18:32:28 PDT 2009,NO_QUERY,NatCall,@MirandaBuzz that pic is gorgeous 
0,2282343958,Mon Jun 22 11:14:58 PDT 2009,NO_QUERY,MazzaClarinet,@_FK_ Now you have lost me on that comment 
4,1834114875,Mon May 18 01:41:06 PDT 2009,NO_QUERY,isjuleees2,"Okay, I`m fixing my Multiply Account. "
4,1969633406,Sat May 30 00:40:51 PDT 2009,NO_QUERY,danranger,"Arrived at Funchal,very hot and beer cold!  pics later."
0,1997804594,Mon Jun 01 17:29:17 PDT 2009,NO_QUERY,dazzlemesquared,Lisa hannigan is on at starbs. Its bringing me back to ireland 
0,1558289154,Sun Apr 19 07:54:33 PDT 2009,NO_QUERY,klaudza,Still having problems getting a pic on profile!  
4,2069121173,Sun Jun 07 15:18:00 PDT 2009,NO_QUERY,LauraTompkins,DEMI AND TRACE ARE SUPER CUTE 
4,2064741861,Sun Jun 07 07:03:33 PDT 2009,NO_QUERY,jhane_sampson,@David_Henrie http://twitpic.com/6ttp0 - ..my favorite couple!!..soo cute!!..they look like their meant to be!!awww!!!.. 
4,1982752285,Sun May 31 11:49:59 PDT 2009,NO_QUERY,MilkSakesGoRawR,Finally made a twitter 
4,2185334074,Mon Jun 15 17:13:35 PDT 2009,NO_QUERY,SairaFaz,@scarf_baby Did you get that job you interviewed for? 
0,1834131452,Mon May 18 01:45:01 PDT 2009,NO_QUERY,MeganShull,"Just deleted my first blog, I didn't get around to posting anything and don't want unfinished material hangin' around on the web. "
0,2328939626,Thu Jun 25 10:09:50 PDT 2009,NO_QUERY,mmaaggzz,"Farrah Fawcett, star of &quot;Charlie's Angels,&quot; has died from cancer at 62... so sad "
0,2186288148,Mon Jun 15 18:37:29 PDT 2009,NO_QUERY,randomgirl73,"@MissHeather I'm so sorry about your Grandma.  Mine was gone when I was 22, so I'm glad you've had these extra years with yours!"
0,2265794555,Sun Jun 21 07:19:23 PDT 2009,NO_QUERY,Flea_Sixty,"So far I have had 3 cold showers today, roll on this evening when I can actually do something about it. "
4,1833802829,Mon May 18 00:30:48 PDT 2009,NO_QUERY,sjdvda,@shawin No Q5. It was an ATP test 
0,2267097904,Sun Jun 21 09:37:18 PDT 2009,NO_QUERY,gromer,"Ugh, breakfast did not make my stomach happy "
4,2192227120,Tue Jun 16 06:42:49 PDT 2009,NO_QUERY,JeJa6,"@SashaBaby22 invent sex. Ps, Sangria is most def the drink of choice. I LOVE it  haha"
4,1970460772,Sat May 30 03:57:39 PDT 2009,NO_QUERY,claraaldetha,@the_JonasBroz you're welcome 
4,2060227165,Sat Jun 06 18:30:15 PDT 2009,NO_QUERY,gabemercado,@andie510 Is this the I love Philippines Campaign? Go do it! 
4,2070048169,Sun Jun 07 17:00:24 PDT 2009,NO_QUERY,KingTee1,Work is over....Time 2 watch the Lakers go 2-0 
4,2047412397,Fri Jun 05 13:36:50 PDT 2009,NO_QUERY,DhaShoeJunkie,@LouDiamonds1 @NoyseWorks  welcum fellaz! 
4,2039727844,Thu Jun 04 22:39:22 PDT 2009,NO_QUERY,derekang,"@JstrPenguin : it's hard for me at a start too, but as i tweet, it slowly become part of my habit, now i tweet everyday.. "
0,2259158090,Sat Jun 20 17:06:41 PDT 2009,NO_QUERY,sarsargirl14,wish i could be there 
0,2266912540,Sun Jun 21 09:18:30 PDT 2009,NO_QUERY,OhThatStevie,"I'm a bad friend  I missed St. Candi's day! Happy belated birthday, @CandiiD! Hope it was a good one!"
0,2252451755,Sat Jun 20 06:17:47 PDT 2009,NO_QUERY,heavenlyx3,"@marieosmond You were up at 2 am too? Aw why  you must be so sleepy. I love you, very much - beyond words. See ya @ the signing, MY angel."
4,2054024056,Sat Jun 06 06:21:33 PDT 2009,NO_QUERY,GHNI,"I'll be tweeting 4U during the 48hr tweetfest to raise money 4 schools in Kenya/Ethiopia, 17-19Jun. #GHNI  (via @JJNextGenTV)"
0,2251359408,Sat Jun 20 03:14:58 PDT 2009,NO_QUERY,tommoor,@han_banana we missed each other by like 15 minutes 
4,2187090423,Mon Jun 15 19:46:33 PDT 2009,NO_QUERY,mileystyle,Hey guys! Please visit my new personal site: http://summerheart.fan-sites.org It would mean the world to me! I have ton of Miley content 
4,1753789921,Sun May 10 03:27:52 PDT 2009,NO_QUERY,DemiLSupporter,@marypascoe thanks  i love the word CRIKEY it's like my sayin'
4,1992557793,Mon Jun 01 08:56:58 PDT 2009,NO_QUERY,jonmoss,"@zerosandones I like the look of that eeeBuntu, hopefully @iancleary can help me install it on my S101 "
4,2069211483,Sun Jun 07 15:27:58 PDT 2009,NO_QUERY,bitfiddler,@campphotoshop  good stuff! 
0,2235000899,Fri Jun 19 00:12:17 PDT 2009,NO_QUERY,nhikkhi,@rainerafael wow Ate Raine. it'll sure be an exciting assembly. i really wish i could go. too bad i can't. 
0,2011413903,Tue Jun 02 18:59:15 PDT 2009,NO_QUERY,xBarbx,"@xJuLondon tell me, please "
4,1992109727,Mon Jun 01 08:12:52 PDT 2009,NO_QUERY,daylightem,@dacurbside I'm pretty good thanks. Hope you're well too  - Em.
0,2296730663,Tue Jun 23 09:32:46 PDT 2009,NO_QUERY,nortonamo,And the kids are still in school. Its been like a month since I've been out. My eyebrows itch and i'm terribly home sick. 
4,1573718893,Tue Apr 21 02:31:32 PDT 2009,NO_QUERY,maynaseric,"@keLee lolz it's 5.30am here, btw, your bio's really interesting. Brains + Brawn. Bravo! "
0,2255131962,Sat Jun 20 10:48:23 PDT 2009,NO_QUERY,vastella,it is HOT out there. 
0,1551047798,Sat Apr 18 08:00:19 PDT 2009,NO_QUERY,demijayy,@chelsearoseee i know .. did you here shes in london on wednseday 
0,2066582950,Sun Jun 07 10:47:34 PDT 2009,NO_QUERY,chinkypanda,@brittraninc working life is boring.... thats why 
0,2235108558,Fri Jun 19 00:26:46 PDT 2009,NO_QUERY,lingadingding,I so did NOT just ate fish and chips two days in a row. Uh Nuh.. 
0,1979715232,Sun May 31 04:12:45 PDT 2009,NO_QUERY,starlight82,@JoRowlingRocks why sad? 
4,1980275713,Sun May 31 06:15:33 PDT 2009,NO_QUERY,stephgrinage,@zigziggityzoo good quote  Are you coming to the beach with us?
0,2218231325,Wed Jun 17 22:06:46 PDT 2009,NO_QUERY,WnchstrsGirl,@Miss_Hel I still can't help feeling that way. 
4,1468918137,Tue Apr 07 04:24:02 PDT 2009,NO_QUERY,marny,@MrsZee Go you 
0,2301017793,Tue Jun 23 14:53:34 PDT 2009,NO_QUERY,freakingepic,Gah coming to school today... still feel like crap 
0,2203110082,Tue Jun 16 23:02:58 PDT 2009,NO_QUERY,sed318,@Camberlyanne yes i have.. i was gut punched 
0,2044941930,Fri Jun 05 10:01:05 PDT 2009,NO_QUERY,hydreaddotcom,my poor metatarsal bones will they ever be the same 
0,2264240338,Sun Jun 21 03:13:48 PDT 2009,NO_QUERY,LizK_is,Crap - I lost an earring  Why do I wear my diamond huggies? This is the third pair I've lost one from. Crap crap crap
4,1573561719,Tue Apr 21 01:45:40 PDT 2009,NO_QUERY,IsaMilano,@hanaabanana Thanks for the song I love it 
4,1999120146,Mon Jun 01 19:40:34 PDT 2009,NO_QUERY,kjlintner,@Das_mole Thank you.    All is good.  I need azithromycin and prednisone  but at least it's far from being as bad as it could be.
4,2013708322,Tue Jun 02 23:21:44 PDT 2009,NO_QUERY,MitsyRamos,@simplyjess400 oye mujer DM or txt me ur berry pin so i can add u 2 my BBM 
4,1879962449,Thu May 21 23:40:04 PDT 2009,NO_QUERY,TwiObsession,@TwiExaminer hey! I heard he just came back or is on his way back from the Cannes. BTW: I'm Resse 
4,1956978280,Thu May 28 23:10:58 PDT 2009,NO_QUERY,roxsand,is anxious to see Daniel again! 
0,2059915406,Sat Jun 06 17:53:42 PDT 2009,NO_QUERY,jessicuteziez,Blazing with my big sister &lt;3 I left my red bull in my moms truck I'm so upsett 
4,2014253321,Wed Jun 03 00:55:54 PDT 2009,NO_QUERY,KlownDogg,@riiaa I got my helmet too! Just look at my profile pic! 
4,1982908729,Sun May 31 12:08:12 PDT 2009,NO_QUERY,bordadoingles,@Rosental  Porto is incredibly beautiful.
4,1792421424,Wed May 13 23:05:14 PDT 2009,NO_QUERY,SusanKlein,@KevinSpacey  Lord Kevin nice job tonight    
0,2015542264,Wed Jun 03 04:56:11 PDT 2009,NO_QUERY,wowlew,isPlayer Has Died! Sorry 
4,1967964354,Fri May 29 20:31:36 PDT 2009,NO_QUERY,howlatthemoon,@AnimePeggy I'm going to have to get one now to see if you are telling me the truth! 
0,2243053032,Fri Jun 19 12:58:01 PDT 2009,NO_QUERY,icehotel,in prague. sobrang ganda.  at miss sophie's pink grey and white hotel room &lt;3 air - photograph ahhhhhhhh &lt;3 @anechoicheart
4,1990768966,Mon Jun 01 05:41:57 PDT 2009,NO_QUERY,PartimeNinja,@Lanevids  i will as soon as i get home! Thanks for the reminder.
0,1979874482,Sun May 31 04:51:13 PDT 2009,NO_QUERY,ramsin_taffles,@laubow_ my friends have started calling me casper 
4,2046707089,Fri Jun 05 12:34:28 PDT 2009,NO_QUERY,clc1236485,havin a bom summer 
4,2059149828,Sat Jun 06 16:20:49 PDT 2009,NO_QUERY,HereticChick,I think it's time to go soak in a hot tub again. Nothing soothes the aching bath like a hot bath and Soma 
0,2300283233,Tue Jun 23 13:57:27 PDT 2009,NO_QUERY,paaulith,@EdarieHosting Omg thanks for telling me!  They were losers anyway! Thanks!
0,2246387633,Fri Jun 19 17:31:15 PDT 2009,NO_QUERY,Christyxcore,"@Jasperblu Oh. Sorry, I didn't know. "
4,1975152313,Sat May 30 14:33:21 PDT 2009,NO_QUERY,SarahDenn,can't wait for Jeff's grad party   
0,1883047737,Fri May 22 07:55:20 PDT 2009,NO_QUERY,WhoisKathyKane,"@teedramoses Ok... I know I'm late, but I JUST came across the &quot;Lionhearted&quot; mixtape... WONDERFUL!! Mad I missed u in DC  I wish u well.."
4,1824286072,Sun May 17 00:44:58 PDT 2009,NO_QUERY,toki_san,Just saw the commercial for the next Harry Potter movie and it looks good. Can't wait for it to come out! 
4,1986372388,Sun May 31 18:44:53 PDT 2009,NO_QUERY,twiggylove98,eating monster asteroids at debbys house 
0,1961770450,Fri May 29 10:01:05 PDT 2009,NO_QUERY,_sarah_b_,"@randiohdesigns Didn't think of that.  Why can't people just be nice? Why would anyone think it's ok to say that, much less make a movie."
4,2002431667,Tue Jun 02 04:11:39 PDT 2009,NO_QUERY,RaphMike,"@lightuptheskies Def. I love rich, creamy, sweet coffee.  Gnite!"
0,2190547252,Tue Jun 16 03:02:30 PDT 2009,NO_QUERY,jessieinthesky,@GKFennell 2 hours?! My faulllt!  Ye be a genius no matter how many hours hehe&lt;3
0,1996533240,Mon Jun 01 15:14:44 PDT 2009,NO_QUERY,Emmiw, bad day
4,2063605195,Sun Jun 07 03:20:32 PDT 2009,NO_QUERY,kurzes94,Watching transporter 3... I don't wanna stand up 
4,1554168315,Sat Apr 18 16:15:20 PDT 2009,NO_QUERY,firesty,@iTS_ME_CUPCAKE ty ty 
0,2188610494,Mon Jun 15 22:13:03 PDT 2009,NO_QUERY,adamhundley,@benjaminsummers just destroyed me in monopoly . . . i bow my head in shame 
4,1685029049,Sat May 02 22:49:04 PDT 2009,NO_QUERY,JamesAddington,Going through thanking all my new followers 
4,1957703144,Fri May 29 01:20:11 PDT 2009,NO_QUERY,OKE_Mike,i am still up as usual...am i alone??? 
4,2004475583,Tue Jun 02 08:15:33 PDT 2009,NO_QUERY,AshleyKrohn,Cuddling with the boy 
4,1982856076,Sun May 31 12:02:08 PDT 2009,NO_QUERY,GottaLuvBnB,@bugaboo628 WOMAN! Just let them take your damn gall bladder out! Good Grief! 
0,2326614360,Thu Jun 25 07:16:44 PDT 2009,NO_QUERY,n3rin3,@MajorProblem  That sounds so good. You are evil. Next time keep that info to yourself. Sigh...
4,1879932141,Thu May 21 23:34:20 PDT 2009,NO_QUERY,krapwerdna,@megook1019 you should take a nap!! 
0,2064291186,Sun Jun 07 05:50:37 PDT 2009,NO_QUERY,bexinthecity05,hmmm - playing sims of all things and am very tired 
4,1980480873,Sun May 31 06:52:04 PDT 2009,NO_QUERY,QuoneshaTeope,@clarketony im waiting too 
0,2189503270,Tue Jun 16 00:11:08 PDT 2009,NO_QUERY,lindatusti,"@irisvarsi Are you sure, it's out already ? I don't think so  In Estonia, this stuff is ALWAYS late "
4,2050491747,Fri Jun 05 18:45:54 PDT 2009,NO_QUERY,whiteblouse,@girlonlaptop looking forward to it 
0,1979170895,Sun May 31 01:55:28 PDT 2009,NO_QUERY,cloud64,Five days xcable NE wind. Bet the lads will be out to bag those Okeford &amp; Maiden Castle records. And I'm stuck in Dartford 
4,1988906262,Sun May 31 23:43:51 PDT 2009,NO_QUERY,beccafleming,Going to bed early. Photoshoot tomorrow 
4,1973895161,Sat May 30 12:02:34 PDT 2009,NO_QUERY,nany_micucci,"I'm cooking pasta, you want some. Its actually pretty tasty "
4,2064967296,Sun Jun 07 07:35:36 PDT 2009,NO_QUERY,JLSForLifee,"886 posts now (: nearly 900, 1000 by end of the day i hope "
0,2286970670,Mon Jun 22 17:10:30 PDT 2009,NO_QUERY,dwayneparker,@argamando Hey I got ur text but I cannot respond...no phone until tomorrow 
4,2062557912,Sat Jun 06 23:35:04 PDT 2009,NO_QUERY,itszero,@yllan time to move on. 
0,2223581007,Thu Jun 18 08:27:14 PDT 2009,NO_QUERY,Dare2Diva,Le sigh @ riggens that make easy shit hard 
4,2002372988,Tue Jun 02 04:01:17 PDT 2009,NO_QUERY,Caraa_x,Waiting for mum friend to come he gonna teach me how to drive a land rover  luuv big cars ;) 
4,2061134470,Sat Jun 06 20:14:51 PDT 2009,NO_QUERY,OakleyOC,@purplechoco did you accept the Philippines moviestar role? 
0,1989020421,Mon Jun 01 00:05:18 PDT 2009,NO_QUERY,Zoegirl73,Is annoyed that Luke Goss didnt win an award at MTV 
4,2053285856,Sat Jun 06 03:59:59 PDT 2009,NO_QUERY,dudeman718,@terri5me2000 LOL!  Your multi-tasking!  Looks great on a job application! 
0,2240135377,Fri Jun 19 09:22:57 PDT 2009,NO_QUERY,johnnyboy610,Not feeling well today...I've been having stomach pains a lot lately...might have to swallow the pill and actually go see a doctor. 
0,1965731958,Fri May 29 16:26:32 PDT 2009,NO_QUERY,PaigeTJohnson,@ericajo42 @saynerd01 oh look! it's our new house in santa barbara! http://i41.tinypic.com/2hi2t4y.jpg  hahha i wish 
0,2015466294,Wed Jun 03 04:44:23 PDT 2009,NO_QUERY,BeachyPeach,@CelesteFay oh no  ice ice baby
4,1827969594,Sun May 17 11:49:27 PDT 2009,NO_QUERY,jaeteex,InTheSpotlight with adri&amp;kent  yeee!
0,2227596276,Thu Jun 18 13:23:45 PDT 2009,NO_QUERY,1Ele,@ISEENTHOS 
0,2322494754,Wed Jun 24 22:43:11 PDT 2009,NO_QUERY,meooooooow,MOODY. Simply muooooooody. Got replacement cwk to do over the summer  No shuda this shuda tht pleaaaaase.
4,2190466885,Tue Jun 16 02:48:46 PDT 2009,NO_QUERY,mbaas,"Err, hmm, Hello world, hope you're all doing fine - been a bit busy. Just had a very interesting meeting "
0,1990117247,Mon Jun 01 03:56:10 PDT 2009,NO_QUERY,wowlew,isPlayer Has Died! Sorry 
0,1834693326,Mon May 18 03:53:16 PDT 2009,NO_QUERY,iwadesu,i strained my left knee! 
0,2174645084,Sun Jun 14 22:59:56 PDT 2009,NO_QUERY,She_shines92,God damn we're all quite emotional right now involving NIN.. it's probably good I let some of it out at the PA show. 
4,2187228735,Mon Jun 15 19:58:47 PDT 2009,NO_QUERY,krisssst3n,@aniidayy AGREED 
4,2066357465,Sun Jun 07 10:22:01 PDT 2009,NO_QUERY,bedheadblonde,Wore our swimsuits under our clothes to church today.  On our way to Da Beach! 
4,1557362650,Sun Apr 19 03:38:52 PDT 2009,NO_QUERY,mcsteph94,"@tommcfly hi  love u, did you guys watch (or play) any AFL footy when you were here in australia? xoxoxxoxox"
4,2053305375,Sat Jun 06 04:04:02 PDT 2009,NO_QUERY,xPurplexMuffinx,@Layzz13 Same here already preordered it and on june 12 it's downloading yaay 
0,2237744722,Fri Jun 19 06:17:41 PDT 2009,NO_QUERY,SeXyCoOlNfReE,@djtgif blame irt all on @MrBoutique he did it 
4,2053072871,Sat Jun 06 03:09:51 PDT 2009,NO_QUERY,EvanLea, so excited for this weekend
4,2049285428,Fri Jun 05 16:36:56 PDT 2009,NO_QUERY,TheRealDJames,"@Kanngera yup, its raining here and I had pizza and Watching true blood on the blue-ray "
4,1573112507,Mon Apr 20 23:46:13 PDT 2009,NO_QUERY,billkruse,@bosca Perhaps you should Google for SEO testimonials... 
4,2181054169,Mon Jun 15 11:18:15 PDT 2009,NO_QUERY,garcia009,waiting for my boyfriend to get off work ! 
0,2203743577,Wed Jun 17 00:25:58 PDT 2009,NO_QUERY,aurihunter,@yelogyrl sry for bein nosy but dont watch Valkyrie! IT WILL CAUSE EXTREME drowsiness. my mom cussed me out last week cause of that movie 
4,2061049189,Sat Jun 06 20:04:48 PDT 2009,NO_QUERY,gweney,@tomtpc Thanks t  I like taking them but I'm not one for my own pics
0,1992332995,Mon Jun 01 08:34:58 PDT 2009,NO_QUERY,tee_gee,@ArcadianDreams I'm trying interplanting nasturtiums all through my veggies to hopefully keep the bag bugs away. like the squash borers. 
4,1827388770,Sun May 17 10:36:23 PDT 2009,NO_QUERY,kevinbehr,@gattaca sounds like just checking in to see what condition your ambition is in 
0,2017335219,Wed Jun 03 08:13:25 PDT 2009,NO_QUERY,DCBTV,"@Greggaz lol, aww    that sucks  good luck anyways"
0,2237876251,Fri Jun 19 06:29:45 PDT 2009,NO_QUERY,KissKiss434,Not one of my friends will go see _kings_of_leon_ with me!!!!  what's up with that!
4,1676031643,Fri May 01 20:55:29 PDT 2009,NO_QUERY,XoAle,Hey @jonasbrothers *hey guys what is ur favorite song of miley cyrus and taylor Swift?  love you guys! #jonaslive
0,2195586633,Tue Jun 16 11:19:56 PDT 2009,NO_QUERY,anutz404,Minus 1 protein shaker 
0,2186578829,Mon Jun 15 19:02:21 PDT 2009,NO_QUERY,JadeMichele,"Also, I just ate pasta salad. I HATE pasta salad. Truth be told, I will probably eat more pasta salad tomorrow. What is wrong with me? "
0,2321780048,Wed Jun 24 21:33:24 PDT 2009,NO_QUERY,KhoreoKat,@thedailydish Was just griping about this... 
0,1468397037,Tue Apr 07 01:25:06 PDT 2009,NO_QUERY,elfinamsterdam,@nmcgivney yeah ploughed around there last night.. .but nothing happening 
0,1981690113,Sun May 31 09:41:16 PDT 2009,NO_QUERY,LindzAF,Moving out of astra and saying bye to Krog in the same day. So sad  
4,2187817486,Mon Jun 15 20:51:08 PDT 2009,NO_QUERY,bleigh,10mins to LVATT!!!!!  i sound like a little girl going crazy for JB... wowww
4,2066846608,Sun Jun 07 11:16:46 PDT 2009,NO_QUERY,krazyJBchick,i have to get my mind off of things....a Sonny marathon on Disney Channel is the perfect cure 
0,1556233160,Sat Apr 18 22:05:21 PDT 2009,NO_QUERY,semipenguin,"@siriuslyheather If I get a real job, I'll have to get rid of my hair "
0,2205012564,Wed Jun 17 03:43:38 PDT 2009,NO_QUERY,xspyda,"@MickyFin Yep, but I got no such email yet  hoping it's just slow coming through. Never got last email either though."
0,2295734449,Tue Jun 23 08:18:28 PDT 2009,NO_QUERY,ivanooo27,"We are going to see Flamenco Dance &quot;Fire &amp; Sand&quot; Tatiana Garrido, 9:00 PM  Dar Al-Assad Opera House, Damascus, but I can't take my camera "
4,1834613640,Mon May 18 03:35:59 PDT 2009,NO_QUERY,shanajaca,Wish your father the best of luck and a speedy recovery  XX
0,2195467346,Tue Jun 16 11:10:11 PDT 2009,NO_QUERY,RichardCWalker,"shoot, its almost time to go back to work "
